CustomerID,Gender,Age,Married,NumberofDependents,City,ZipCode,Population,NumberofReferrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,Churn,ChurnCategory,ChurnReason,predictions,pred_probabilities
8563-IIOXK,1,24,1,0,Duarte,91010,27414,4,7,Offer E,1,36.14,No,1,DSL,85.0,Yes,No,No,No,No,No,Yes,Yes,One Year,1,Bank Withdrawal,49.75,331.3,0.0,0,252.98,584.28,1,Competitor,Competitor offered higher download speeds,0,0.043533057
1548-FEHVL,1,40,1,0,Weed,96094,5896,6,61,None,1,27.66,Yes,1,Fiber Optic,29.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,106.2,6375.2,0.0,0,1687.26,8062.46,0,Unknown,Unknown,0,0.043318823
8584-KMVXD,0,64,0,0,Calistoga,94515,7384,0,8,Offer E,1,11.2,No,1,Fiber Optic,17.0,No,Yes,No,No,No,No,No,No,Month-to-Month,0,Bank Withdrawal,75.6,535.55,0.0,10,89.6,635.15,0,Unknown,Unknown,0,0.04327446
9367-TCUYN,0,25,0,0,Los Angeles,90066,55204,0,12,Offer D,1,8.82,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,20.1,223.6,0.0,0,105.84,329.44,0,Unknown,Unknown,0,0.043111823
5944-UGLLK,1,62,0,0,Cloverdale,95425,9210,0,53,Offer B,0,0.0,Unknown,1,Cable,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Credit Card,54.9,3045.75,0.0,0,0.0,3045.75,0,Unknown,Unknown,0,0.04308594
1376-HHBDV,0,37,0,0,Santa Monica,90401,5221,0,30,Offer C,1,10.74,No,1,DSL,13.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,1,Credit Card,48.8,1536.75,0.0,0,322.2,1858.95,0,Unknown,Unknown,0,0.042845916
4283-IVYCI,1,40,0,0,Sacramento,95832,9063,0,9,Offer E,1,27.53,No,1,Cable,11.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,0,Credit Card,64.95,547.8,0.0,0,247.77,795.57,0,Unknown,Unknown,0,0.042625546
6319-QSUSR,0,57,0,1,Oceanside,92056,52895,0,11,Offer D,1,44.88,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,19.7,216.2,0.0,0,493.68,709.88,0,Unknown,Unknown,0,0.042388737
0804-XBFBV,0,49,0,1,Foothill Ranch,92610,10936,0,11,None,0,0.0,Unknown,1,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,25.2,321.05,0.0,0,0.0,321.05,0,Unknown,Unknown,0,0.04230741
8178-EYZUO,1,48,0,0,San Francisco,94105,2066,0,46,None,1,15.78,Yes,1,Fiber Optic,3.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,93.7,4154.8,0.0,0,725.88,4880.68,1,Price,Extra data charges,0,0.042146057
6713-OKOMC,0,42,0,0,Los Angeles,90008,30852,0,10,Offer D,0,0.0,Unknown,1,DSL,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,0,Mailed Check,29.75,301.9,0.0,0,0.0,301.9,0,Unknown,Unknown,0,0.04210592
6568-POCUI,0,51,1,0,Strawberry Valley,95981,101,3,45,None,1,48.02,No,1,Fiber Optic,18.0,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,1,Credit Card,95.2,4285.8,43.95,50,2160.9,6452.75,0,Unknown,Unknown,0,0.04202941
0928-JMXNP,1,78,1,0,Los Molinos,96055,3756,3,4,Offer E,0,0.0,Unknown,1,DSL,5.0,No,No,Yes,No,No,No,No,Yes,Two Year,1,Bank Withdrawal,29.9,118.25,0.0,0,0.0,118.25,0,Unknown,Unknown,0,0.041744784
8292-TYSPY,1,55,0,0,Los Angeles,90048,21739,0,19,Offer D,1,4.3,No,1,Cable,23.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,1,Credit Card,55.0,1046.5,0.0,30,81.7,1158.2,1,Competitor,Competitor offered more data,0,0.041407388
4627-MIHJH,0,72,0,0,Stockton,95210,40611,0,69,None,1,23.4,Yes,1,Fiber Optic,27.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,0,Credit Card,110.25,7467.55,0.0,0,1614.6,9082.15,0,Unknown,Unknown,0,0.041341495
1397-XKKWR,1,47,0,0,San Jose,95112,52334,0,7,None,0,0.0,Unknown,1,DSL,14.0,Yes,No,Yes,No,No,No,No,Yes,One Year,0,Credit Card,35.3,264.8,0.0,0,0.0,264.8,0,Unknown,Unknown,0,0.04080684
6576-FBXOJ,1,29,1,0,Yuba City,95991,34967,5,17,Offer D,0,0.0,Unknown,1,DSL,27.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,54.6,934.8,47.73,0,0.0,887.07,0,Unknown,Unknown,0,0.040208932
2782-JEEBU,1,39,0,0,Los Molinos,96055,3756,0,21,None,0,0.0,Unknown,1,DSL,9.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,1,Credit Card,36.0,780.15,0.0,0,0.0,780.15,0,Unknown,Unknown,0,0.04017028
1334-PDUKM,0,48,1,0,Palomar Mountain,92060,234,5,68,Offer A,1,9.76,Yes,1,Fiber Optic,15.0,No,Yes,Yes,No,No,No,No,No,One Year,0,Credit Card,86.45,5762.95,0.0,150,663.68,6576.63,0,Unknown,Unknown,0,0.0401481
7110-BDTWG,0,59,1,0,San Jose,95148,44103,4,71,None,0,0.0,Unknown,1,Cable,6.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,1,Bank Withdrawal,47.05,3263.6,0.0,0,0.0,3263.6,0,Unknown,Unknown,0,0.04014018
8356-WUAOJ,0,25,1,0,Glendale,91205,41390,7,1,Offer E,1,40.63,No,1,DSL,52.0,No,No,No,No,No,No,No,No,Month-to-Month,1,Bank Withdrawal,45.0,45.0,0.0,10,40.63,95.63,0,Unknown,Unknown,0,0.04005661
3313-QKNKB,1,24,1,0,Pebble Beach,93953,4602,0,59,Offer B,1,6.91,Yes,1,Fiber Optic,52.0,No,No,No,No,No,Yes,Yes,Yes,One Year,0,Bank Withdrawal,85.55,5084.65,0.0,0,407.69,5492.34,1,Competitor,Competitor offered more data,0,0.039310895
3803-KMQFW,0,25,1,2,Brea,92821,34055,1,1,None,1,37.92,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,20.55,20.55,0.0,0,37.92,58.47,1,Attitude,Attitude of support person,0,0.039257016
5898-IGSLP,1,37,1,3,Mountain View,94041,13483,1,31,Offer C,1,20.76,Yes,1,Fiber Optic,57.0,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,89.3,2823.0,0.0,0,643.56,3466.56,0,Unknown,Unknown,0,0.039043687
3733-LSYCE,0,22,1,0,Samoa,95564,395,6,15,None,1,30.09,No,1,Fiber Optic,71.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,75.35,1114.55,0.0,0,451.35,1565.9,0,Unknown,Unknown,0,0.039014187
4541-RMRLG,1,53,0,0,Hayward,94541,60274,0,7,None,1,9.14,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,19.25,112.3,0.0,0,63.98,176.28,1,Attitude,Attitude of support person,0,0.038905323
2480-EJWYP,0,66,1,0,Roseville,95747,25418,5,58,Offer B,1,45.37,Yes,1,Fiber Optic,28.0,No,Yes,No,No,Yes,Yes,No,Yes,One Year,1,Bank Withdrawal,97.8,5458.8,0.0,0,2631.46,8090.26,0,Unknown,Unknown,0,0.038698606
4760-THGOT,0,33,1,0,San Jose,95134,9657,9,43,None,1,49.48,Yes,1,Fiber Optic,11.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,94.1,4107.3,0.0,0,2127.64,6234.94,0,Unknown,Unknown,0,0.03832902
0295-QVKPB,1,38,0,0,Riverdale,93656,5729,0,5,Offer E,1,13.96,No,1,DSL,5.0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,1,Credit Card,63.95,318.1,0.0,0,69.8,387.9,0,Unknown,Unknown,0,0.038122013
0618-XWMSS,1,60,0,0,Wasco,93280,22760,0,28,Offer C,1,44.28,No,1,Fiber Optic,5.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.39,1,Price,Long distance charges,0,0.03716345
9837-FWLCH,1,39,1,1,Palm Springs,92262,24924,2,12,None,1,25.33,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,1,Bank Withdrawal,19.2,239.0,45.46,0,303.96,497.5,0,Unknown,Unknown,0,0.03698862
7623-TRNQN,1,34,0,1,Jackson,95642,6202,0,1,None,1,39.6,No,1,DSL,17.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,1,Mailed Check,49.9,49.9,0.0,0,39.6,89.5,1,Price,Extra data charges,0,0.036865503
3221-CJMSG,1,45,0,0,Mira Loma,91752,18980,0,24,None,1,2.33,No,1,DSL,2.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,1,Credit Card,51.1,1269.6,0.0,0,55.92,1325.52,0,Unknown,Unknown,0,0.036830653
0975-VOOVL,0,34,0,0,Agoura Hills,91301,25303,0,3,None,0,0.0,Unknown,1,DSL,22.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,0,Credit Card,29.2,98.5,0.0,0,0.0,98.5,0,Unknown,Unknown,0,0.036683526
7567-ECMCM,1,23,0,0,Danville,94506,19777,0,24,None,1,35.3,No,1,Fiber Optic,41.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,79.85,2001.0,0.0,0,847.2,2848.2,0,Unknown,Unknown,0,0.03639053
0991-BRRFB,1,31,0,0,Corona,92883,13188,0,18,None,1,20.86,No,1,DSL,3.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,0,Bank Withdrawal,49.4,874.8,0.0,0,375.48,1250.28,1,Other,Deceased,0,0.036349338
1699-HPSBG,1,44,0,0,Palm Springs,92264,18884,0,12,Offer D,1,9.6,No,1,Cable,23.0,No,No,No,Yes,Yes,No,No,Yes,One Year,1,Bank Withdrawal,59.8,727.8,0.0,0,115.2,843.0,1,Competitor,Competitor offered higher download speeds,0,0.03633005
9351-LZYGF,0,56,1,0,Bodega,94922,584,4,42,None,1,36.35,Yes,1,DSL,30.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,1,Credit Card,66.4,2727.8,0.0,0,1526.7,4254.5,0,Unknown,Unknown,0,0.03591781
2750-BJLSB,0,32,0,0,Rancho Santa Fe,92067,7615,0,47,Offer B,1,2.45,No,1,Fiber Optic,13.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,103.7,4730.6,0.0,0,115.15,4845.75,0,Unknown,Unknown,0,0.03513117
8226-BXGES,1,30,1,0,Gardena,90249,26442,5,64,Offer B,1,13.8,Yes,1,Fiber Optic,48.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,0,Bank Withdrawal,89.45,5692.65,0.0,0,883.2,6575.85,0,Unknown,Unknown,0,0.035035655
2019-HDCZY,1,35,1,0,Farmersville,93223,8644,4,63,None,1,2.72,Yes,1,Fiber Optic,22.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Bank Withdrawal,102.6,6296.75,0.0,0,171.36,6468.11,0,Unknown,Unknown,0,0.034953196
8756-RDDLT,0,53,0,0,San Leandro,94577,41871,0,68,None,0,0.0,Unknown,1,Cable,13.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,44.95,3085.35,0.0,0,0.0,3085.35,0,Unknown,Unknown,0,0.034750074
1410-RSCMR,1,47,1,2,Edwards,93523,7685,3,7,None,1,49.98,No,1,Cable,25.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,1,Credit Card,71.35,515.75,0.0,0,349.86,865.61,0,Unknown,Unknown,0,0.034497414
6671-NGWON,0,43,0,0,Dillon Beach,94929,330,0,7,Offer E,1,41.57,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,20.35,150.6,0.0,0,290.99,441.59,0,Unknown,Unknown,0,0.034413733
1047-NNCBF,1,56,0,0,San Jose,95123,59632,0,20,None,1,3.8,No,1,Fiber Optic,26.0,No,No,No,No,No,No,No,No,Month-to-Month,0,Credit Card,70.55,1493.55,17.6,0,76.0,1551.95,0,Unknown,Unknown,0,0.034170825
2451-YMUXS,1,79,0,0,Vista,92084,44692,0,67,Offer A,1,28.88,Yes,1,DSL,11.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,1,Bank Withdrawal,64.55,4250.1,0.0,0,1934.96,6185.06,0,Unknown,Unknown,0,0.034091916
8903-WMRNW,0,55,1,0,Durham,95938,3524,8,15,None,1,24.12,No,1,Fiber Optic,13.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,101.75,1669.4,0.0,0,361.8,2031.2,0,Unknown,Unknown,0,0.03365084
1183-CANVH,0,55,1,0,Escondido,92027,48690,5,23,Offer D,1,1.39,No,1,DSL,18.0,No,No,No,Yes,Yes,No,No,Yes,One Year,0,Bank Withdrawal,60.0,1347.15,0.0,0,31.97,1379.12,0,Unknown,Unknown,0,0.03355304
6572-ADKRS,0,19,0,0,Los Angeles,90040,9805,0,46,Offer B,1,42.44,No,1,Fiber Optic,69.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,1,Credit Card,74.8,3548.3,0.0,0,1952.24,5500.54,0,Unknown,Unknown,0,0.03341128
7860-KSUGX,1,25,1,0,Long Beach,90806,49647,1,72,Offer A,1,32.67,Yes,1,Cable,48.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,0,Credit Card,64.45,4720.0,0.0,0,2352.24,7072.24,0,Unknown,Unknown,0,0.033333644
6429-SHBCB,1,54,0,0,Maxwell,95955,1146,0,19,Offer D,1,13.76,Yes,1,DSL,4.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,0,Mailed Check,69.6,1394.55,0.0,0,261.44,1655.99,0,Unknown,Unknown,0,0.033219818
6259-WJQLC,1,77,0,0,Pacifica,94044,38885,0,32,Offer C,1,1.12,Yes,1,Fiber Optic,5.0,No,No,Yes,No,No,No,No,Yes,One Year,1,Credit Card,81.1,2619.25,19.25,0,35.84,2635.84,0,Unknown,Unknown,0,0.032626305
1009-IRMNA,0,27,0,0,Port Hueneme,93041,25634,0,7,Offer E,1,16.04,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,20.0,137.6,0.0,0,112.28,249.88,1,Attitude,Attitude of support person,0,0.032375053
7075-BNDVQ,0,46,0,0,Termo,96132,72,0,4,None,0,0.0,Unknown,1,DSL,26.0,Yes,No,Yes,No,No,No,No,No,Month-to-Month,0,Credit Card,35.0,135.75,0.0,50,0.0,185.75,0,Unknown,Unknown,0,0.03203196
5759-RCVCB,0,20,0,0,Orange,92869,37916,0,3,Offer E,0,0.0,Unknown,1,DSL,30.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,0,Credit Card,35.2,108.95,0.0,0,0.0,108.95,1,Competitor,Competitor had better devices,0,0.031703427
8996-ZROXE,1,78,0,0,Miranda,95553,867,0,57,Offer B,1,28.44,No,1,DSL,24.0,No,No,Yes,Yes,No,No,No,Yes,One Year,1,Bank Withdrawal,53.5,3035.8,0.0,0,1621.08,4656.88,0,Unknown,Unknown,0,0.03161795
3858-XHYJO,0,24,1,0,San Gabriel,91776,38041,5,40,Offer B,1,22.2,Yes,1,Fiber Optic,76.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,105.75,4228.55,0.0,0,888.0,5116.55,0,Unknown,Unknown,0,0.031436685
7541-YLXCL,1,25,0,0,Pomona,91767,46626,0,36,None,1,26.51,No,1,Cable,85.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,1,Credit Card,65.4,2498.4,0.0,0,954.36,3452.76,1,Other,Don't know,0,0.031227535
8409-WQJUX,0,37,0,0,Arcata,95521,19596,0,25,Offer C,0,0.0,Unknown,1,Cable,29.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,54.2,1423.15,0.0,0,0.0,1423.15,0,Unknown,Unknown,0,0.03119373
4672-FOTSD,1,54,0,0,Dorris,96023,1162,0,12,Offer D,1,45.8,Yes,1,DSL,4.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,1,Bank Withdrawal,67.25,832.3,0.0,0,549.6,1381.9,0,Unknown,Unknown,0,0.031143907
4187-CINZD,0,73,0,0,Lakewood,90712,30173,0,46,None,1,6.13,No,1,Fiber Optic,30.0,No,Yes,No,No,Yes,Yes,No,Yes,One Year,0,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,1,Competitor,Competitor had better devices,0,0.030755408
0750-EBAIU,1,43,0,0,Temecula,92590,3070,0,52,Offer B,1,31.31,No,1,Fiber Optic,12.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,0,Bank Withdrawal,91.25,4738.3,0.0,0,1628.12,6366.42,0,Unknown,Unknown,0,0.030699449
0345-XMMUG,0,29,1,0,Ione,95640,9752,6,46,None,1,2.0,Yes,1,Fiber Optic,48.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,1,Credit Card,108.9,4854.3,0.0,0,92.0,4946.3,0,Unknown,Unknown,0,0.030526923
0480-BIXDE,0,58,1,0,Beale Afb,95903,5654,9,19,Offer D,1,10.68,No,1,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Bank Withdrawal,96.8,1743.05,0.0,0,202.92,1945.97,0,Unknown,Unknown,0,0.030212749
6227-FBDXH,1,50,1,0,Essex,92332,115,10,69,Offer A,1,3.81,Yes,1,Fiber Optic,4.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,99.5,6841.45,0.0,0,262.89,7104.34,0,Unknown,Unknown,0,0.030182432
7137-NAXML,1,63,0,0,Moss Beach,94038,3064,0,23,Offer D,1,26.37,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,0,Bank Withdrawal,-9.0,405.6,0.0,0,606.51,1012.11,0,Unknown,Unknown,0,0.030074429
0224-RLWWD,0,73,0,0,Calexico,92231,27804,0,2,Offer E,1,23.91,No,1,Cable,22.0,No,No,No,No,No,No,No,Yes,One Year,1,Bank Withdrawal,44.3,89.3,0.0,0,47.82,137.12,0,Unknown,Unknown,0,0.029867899
1061-PNTHC,0,36,1,2,Encinitas,92024,47126,5,56,Offer B,1,13.94,Yes,1,Fiber Optic,11.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,109.6,5953.0,0.0,0,780.64,6733.64,0,Unknown,Unknown,0,0.029848166
0074-HDKDG,1,46,1,0,San Jose,95126,27023,5,25,None,1,6.45,No,1,Cable,19.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,1,Bank Withdrawal,61.6,1611.0,44.9,0,161.25,1727.35,0,Unknown,Unknown,0,0.029686652
2038-YSEZE,0,48,0,0,Los Angeles,90046,49839,0,29,Offer C,1,13.74,Yes,1,DSL,2.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,0,Credit Card,67.45,1801.1,0.0,0,398.46,2199.56,0,Unknown,Unknown,0,0.029345408
6896-SRVYQ,1,69,0,0,Camino,95709,4829,0,44,Offer B,1,47.06,No,1,Fiber Optic,3.0,No,No,Yes,No,No,No,No,No,One Year,0,Bank Withdrawal,73.85,3122.4,0.0,100,2070.64,5293.04,0,Unknown,Unknown,0,0.02903932
0864-FVJNJ,0,63,1,1,Trinidad,95570,2369,1,64,Offer B,1,6.83,Yes,1,Fiber Optic,19.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,0,Bank Withdrawal,113.35,7222.75,0.0,20,437.12,7679.87,0,Unknown,Unknown,0,0.029027686
2869-ADAWR,0,41,0,0,Sutter Creek,95685,4610,0,45,Offer B,1,14.12,Yes,1,Fiber Optic,24.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,1,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62,1,Dissatisfaction,Poor expertise of online support,0,0.028491423
2937-FTHUR,0,45,0,3,Cedar Glen,92321,455,0,18,Offer D,1,42.45,Yes,1,DSL,28.0,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,64.8,1166.7,0.0,0,764.1,1930.8,0,Unknown,Unknown,0,0.028484182
8091-TTVAX,1,39,1,0,Los Angeles,90014,3524,7,58,Offer B,1,5.69,Yes,1,Fiber Optic,10.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,0,Credit Card,100.35,5681.1,0.0,0,330.02,6011.12,0,Unknown,Unknown,0,0.028425325
1636-NTNCO,1,72,0,0,Valley Village,91607,27453,0,4,None,0,0.0,Unknown,1,DSL,10.0,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,1,Credit Card,50.95,207.35,0.0,0,0.0,207.35,0,Unknown,Unknown,0,0.028406532
0134-XWXCE,0,76,0,0,Santa Monica,90403,23559,0,44,None,1,7.72,No,1,DSL,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,0,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,0,Unknown,Unknown,0,0.028393112
8189-XRIKE,0,80,0,0,Newark,94560,42491,0,32,Offer C,1,31.57,No,1,Fiber Optic,4.0,No,No,No,No,Yes,Yes,No,Yes,Two Year,0,Bank Withdrawal,90.95,2897.95,25.55,0,1010.24,3882.64,0,Unknown,Unknown,0,0.028208984
0913-XWSCN,1,29,1,2,Sun City,92585,8692,1,55,Offer B,1,41.89,Yes,1,Fiber Optic,52.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,0,Bank Withdrawal,85.5,4713.4,0.0,0,2303.95,7017.35,0,Unknown,Unknown,0,0.027863203
4706-DGAHW,1,73,0,0,California Hot Springs,93207,226,0,1,Offer E,1,49.34,No,1,DSL,15.0,No,No,No,No,No,No,No,Yes,Two Year,0,Bank Withdrawal,45.2,45.2,0.0,0,49.34,94.54,0,Unknown,Unknown,0,0.027721748
6507-ZJSUR,1,76,1,0,Albion,95410,1054,6,23,None,1,46.82,No,1,Fiber Optic,11.0,No,No,No,No,Yes,Yes,No,No,One Year,1,Bank Withdrawal,90.45,2117.25,0.0,30,1076.86,3224.11,0,Unknown,Unknown,0,0.027558045
5829-NVSQN,0,38,1,0,Gonzales,93926,9023,3,23,None,1,31.39,No,1,DSL,29.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,1,Bank Withdrawal,68.75,1689.45,0.0,0,721.97,2411.42,0,Unknown,Unknown,0,0.027430573
9426-SXNHE,0,23,0,0,Orleans,95556,574,0,2,None,1,4.92,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,18.75,53.15,0.0,0,9.84,62.99,0,Unknown,Unknown,0,0.027364735
3647-GMGDH,1,52,1,0,Jackson,95642,6202,7,22,None,1,37.8,No,1,Fiber Optic,15.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,1,Credit Card,94.7,1914.9,0.0,0,831.6,2746.5,1,Attitude,Attitude of support person,0,0.02692257
8894-JVDCV,0,39,0,0,Riverside,92505,38446,0,62,Offer B,1,36.84,Yes,1,Fiber Optic,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,1,Credit Card,115.05,7133.45,0.0,0,2284.08,9417.53,0,Unknown,Unknown,0,0.026917031
8041-TMEID,1,73,1,0,Corning,96021,13840,1,63,None,1,37.12,Yes,1,Fiber Optic,18.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,0,Credit Card,108.5,6991.9,0.0,0,2338.56,9330.46,0,Unknown,Unknown,0,0.026512686
8311-UEUAB,0,24,1,0,Rialto,92376,75882,5,67,Offer A,1,1.36,Yes,1,DSL,82.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,1,Bank Withdrawal,75.5,5229.45,0.0,0,91.12,5320.57,0,Unknown,Unknown,0,0.026376475
7682-AZNDK,1,25,1,3,Williams,95987,4579,5,34,None,1,18.36,No,1,Fiber Optic,85.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,1,Bank Withdrawal,89.85,3091.75,14.93,0,624.24,3701.06,0,Unknown,Unknown,0,0.026334144
7673-LPRNY,0,43,0,0,Pasadena,91104,38460,0,23,None,1,48.88,Yes,1,DSL,12.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,1,Bank Withdrawal,78.55,1843.05,19.63,0,1124.24,2947.66,0,Unknown,Unknown,0,0.025996864
5468-BPMMO,1,59,1,0,Santa Cruz,95064,4563,3,46,None,1,16.07,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Bank Withdrawal,19.6,851.2,0.0,0,739.22,1590.42,0,Unknown,Unknown,0,0.025892988
8006-PYCSW,0,60,0,0,Los Angeles,90040,9805,0,2,None,1,35.5,No,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,0,Credit Card,20.1,39.8,0.0,0,71.0,110.8,0,Unknown,Unknown,0,0.025487985
1422-DGUBX,1,64,1,0,Sacramento,95832,9063,4,32,None,1,43.11,Yes,1,Fiber Optic,18.0,No,No,No,Yes,No,No,No,Yes,One Year,1,Bank Withdrawal,79.25,2619.15,16.96,0,1379.52,3981.71,0,Unknown,Unknown,0,0.025432484
7083-YNSKY,0,22,0,0,Lodi,95242,22073,0,15,Offer D,1,45.84,Yes,0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,1,Credit Card,25.4,399.6,0.0,0,687.6,1087.2,1,Attitude,Attitude of support person,0,0.025317157
7825-ECJRF,0,43,0,1,Santa Clarita,91350,40077,0,19,None,1,28.35,No,1,Fiber Optic,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,1,Bank Withdrawal,106.6,1934.45,21.72,40,538.65,2491.38,1,Dissatisfaction,Network reliability,0,0.02501904
0870-VEMYL,0,34,0,0,Columbia,95310,2144,0,5,Offer E,1,24.32,No,1,Cable,22.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,0,Credit Card,53.85,259.8,22.96,10,121.6,368.44,1,Competitor,Competitor offered higher download speeds,0,0.02501765
